SecurityCode	SecurityName	LatestPrice	PriceChangeRate	HolderNum	PreviousHolderNum	HolderNumChange	HolderNumChangeRate	RangeChangeRate	EndDate	PreviousEndDate	HolderAvgCapitalisation	HolderAvgStockQuantity	TotalCapitalisation	CapitalStock	NoticeDate
600212	江泉实业	0	0	30400	31469	-1069	-3.397	-17.83	2017-12-31T00:00:00	2017-09-30T00:00:00	158222.164546053	16832.15	4809953802.2	511697213	2018-04-18T00:00:00
600884	杉杉股份	17.8	-0.39	84960	70256	14704	20.9292	-19.65	2017-12-31T00:00:00	2017-09-30T00:00:00	256110.939603107	13215.22	21759185428.68	1122764986	2018-04-18T00:00:00
600397	*ST安煤	2.57	1.58	64447	66373	-1926	-2.9018	-13.2	2017-12-31T00:00:00	2017-09-30T00:00:00	59600.0487557218	15360.84	3841044342.16	989959882	2018-04-18T00:00:00
603617	君禾股份	25.12	0.76	9433	10974	-1541	-14.0423	5.31	2017-12-31T00:00:00	2017-11-30T00:00:00	252411.745998092	10601.08	2381000000	100000000	2018-04-18T00:00:00
603968	醋化股份	18.15	0.67	15699	14978	721	4.8137	-14.68	2017-12-31T00:00:00	2017-09-30T00:00:00	260370.418497993	13025.03	4087555200	204480000	2018-04-18T00:00:00
300448	浩云科技	23.14	0.17	10643	11401	-758	-6.6485	-9.91	2017-12-31T00:00:00	2017-09-30T00:00:00	449749.586139246	20517.77	4786684845.28	218370659	2018-04-18T00:00:00
002732	燕塘乳业	24.34	-0.45	20869	23568	-2699	-11.452	-15.16	2017-12-31T00:00:00	2017-09-30T00:00:00	208101.01106905	7539.89	4342860000	157350000	2018-04-18T00:00:00
000524	岭南控股	9.7	-1.12	26932	28652	-1720	-6.0031	-13.43	2017-12-31T00:00:00	2017-09-30T00:00:00	283940.297481435	24885.21	7647080091.77	670208597	2018-04-18T00:00:00
300624	万兴科技	113.81	-6.5	12	0	12			2017-12-31T00:00:00			5000000		60000000	2018-04-18T00:00:00
002218	拓日新能	3.75	-1.06	64269	64269	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	100994.196984549	19236.99	6490796046	1236342104	2018-04-18T00:00:00
603266	天龙股份	23.62	1.55	8214	8819	-605	-6.8602	-19.1	2017-12-31T00:00:00	2017-09-30T00:00:00	312393.474555637	12174.34	2566000000	100000000	2018-04-18T00:00:00
002086	东方海洋	8.27	1.6	20263	24935	-4672	-18.7367	10.8	2017-12-31T00:00:00	2017-09-30T00:00:00	403870.601589103	33938.71	8183630000	687700000	2018-04-18T00:00:00
300651	金陵体育	38.3	0.39	5698	8673	-2975	-34.3019	-5.46	2017-12-31T00:00:00	2017-09-30T00:00:00	437015.477711478	13291.22	2490114192	75733400	2018-04-18T00:00:00
603515	欧普照明	50.13	4.7	14005	17041	-3036	-17.8159	6.67	2017-12-31T00:00:00	2017-09-30T00:00:00	1772572.99645555	41376.59	24824884815.36	579479104	2018-04-18T00:00:00
300370	安控科技	3.75	-1.32	24598	24226	372	1.5355	-12.33	2017-12-31T00:00:00	2017-09-30T00:00:00	149660.188099846	38974.01	3681341306.88	958682632	2018-04-18T00:00:00
002309	中利集团	0	0	22266	22829	-563	-2.4662	2.57	2017-12-31T00:00:00	2017-09-30T00:00:00	425394.75138597	28801.27	9471839534.36	641289068	2018-04-18T00:00:00
300738	奥飞数据	59.56	-3.47	36	36	0	0		2017-12-31T00:00:00	2017-06-30T00:00:00					2018-04-18T00:00:00
603238	诺邦股份	23.01	-0.95	17413	18308	-895	-4.8886	-18.62	2017-12-31T00:00:00	2017-09-30T00:00:00	161189.915580314	6891.4	2806800000	120000000	2018-04-18T00:00:00
600712	南宁百货	7.03	0.72	25518	26588	-1070	-4.0244	-12.3	2017-12-31T00:00:00	2017-09-30T00:00:00	167336.704381221	21343.97	4270098022.4	544655360	2018-04-18T00:00:00
000713	丰乐种业	0	0	33354	33093	261	0.7887	-4.44	2017-12-31T00:00:00	2017-11-30T00:00:00	61649.7769335012	8960.72	2056266659.84	298875968	2018-04-18T00:00:00
603326	我乐家居	16.88	0.78	12257	12157	100	0.8226	0	2017-12-31T00:00:00	2017-12-30T00:00:00	256512.421473444	13154.48	3144072750	161234500	2018-04-18T00:00:00
002833	弘亚数控	53.05	-2.39	8632	9696	-1064	-10.9736	-4.1	2017-12-31T00:00:00	2017-09-30T00:00:00	972686.943929564	15675.86	8396233700	135314000	2018-04-18T00:00:00
603239	浙江仙通	14.3	0.63	14618	14722	-104	-0.7064	-12.53	2017-12-31T00:00:00	2017-09-30T00:00:00	352984.211246409	18519.63	5159923200	270720000	2018-04-18T00:00:00
300235	方直科技	12.02	1.35	12518	13077	-559	-4.2747	-26.74	2017-12-31T00:00:00	2017-09-30T00:00:00	156864.016056878	13407.18	1963623753	167831090	2018-04-18T00:00:00
002453	天马精化	6.74	0.15	36372	35912	460	1.2809	-0.38	2017-12-31T00:00:00	2017-09-30T00:00:00	122358.600021995	15707.14	4450427000	571300000	2018-04-18T00:00:00
000633	合金投资	0	0	23590	24235	-645	-2.6614	23.07	2017-12-31T00:00:00	2017-09-30T00:00:00	163739.589707079	16324.98	3862616921.19	385106373	2018-04-18T00:00:00
600824	益民集团	4.17	-0.48	70000	72503	-2503	-3.4523	-15.71	2017-12-31T00:00:00	2017-09-30T00:00:00	72727.868037	15057.53	5090950762.59	1054027073	2018-04-18T00:00:00
600383	金地集团	11.2	-0.44	45962	49445	-3483	-7.0442	10.11	2017-12-31T00:00:00	2017-09-30T00:00:00	1240572.44058918	98224.26	57019190514.36	4514583572	2018-04-18T00:00:00
002105	信隆健康	5.63	-1.05	34484	37175	-2691	-7.2387	-17.86	2017-12-31T00:00:00	2017-10-31T00:00:00	69780.3329080153	10686.12	2406305000	368500000	2018-04-18T00:00:00
603709	中源家居	30.12	-0.23	5	0	5			2017-12-31T00:00:00						2018-04-18T00:00:00
300578	会畅通讯	0	0	6479	6479	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	408366.579719092	11384.63	2645807070	73761000	2018-04-18T00:00:00
000625	长安汽车	10.16	-0.29	170132	170000	132	0.0776	-3.6	2017-12-31T00:00:00	2017-12-15T00:00:00	288883.607136811	22927.27	49148345849.4	3900662369	2018-04-18T00:00:00
600839	四川长虹	3.07	-0.97	340722	339422	1300	0.383	-0.85	2017-12-31T00:00:00	2017-09-30T00:00:00	47148.4961128427	13548.42	16064529892.56	4616244222	2018-04-18T00:00:00
600327	大东方	7.17	-0.69	31032	31103	-71	-0.2283	-11.28	2017-12-31T00:00:00	2017-09-30T00:00:00	136527.864359049	18276.82	4236732686.79	567166357	2018-04-18T00:00:00
002579	中京电子	9.55	-3.44	27530	27375	155	0.5662	1.9	2017-12-31T00:00:00	2017-09-30T00:00:00	139969.342535416	13722.48	3853356000	377780000	2018-04-18T00:00:00
002789	建艺集团	36.9	2.5	14011	14629	-618	-4.2245	-11.59	2017-12-31T00:00:00	2017-09-30T00:00:00	232918.992220398	5795.45	3263428000	81200000	2018-04-18T00:00:00
300348	长亮科技	29.66	4.99	24463	24780	-317	-1.2793	-27.87	2017-12-31T00:00:00	2017-09-30T00:00:00	184256.662746188	12234.84	4507470740.76	299300846	2018-04-18T00:00:00
603660	苏州科达	36.83	0.05	14155	13328	827	6.205	-20.76	2017-12-31T00:00:00	2017-09-30T00:00:00	611268.103143765	17661.6	8652500000	250000000	2018-04-18T00:00:00
300513	恒泰实达	31.47	-2.36	10612	13905	-3293	-23.6821	-11.57	2017-12-31T00:00:00	2017-09-30T00:00:00	383527.176781003	11482.85	4069990400	121856000	2018-04-18T00:00:00
002044	美年健康	28.21	0.82	26577	21970	4607	20.9695	28.57	2017-12-31T00:00:00	2017-09-30T00:00:00	2140593.66295632	97878.08	56890557780.39	2601305797	2018-04-18T00:00:00
603023	威帝股份	7.05	-0.14	21897	23955	-2058	-8.5911	-22.66	2017-12-31T00:00:00	2017-09-30T00:00:00	134648.581997534	16440.61	2948400000	360000000	2018-04-18T00:00:00
300732	设研院	79.45	-0.74	21572	36125	-14553	-40.2851	35.56	2017-12-31T00:00:00	2017-12-12T00:00:00	269849.805303171	3337.66	5821200000	72000000	2018-04-18T00:00:00
600385	山东金泰	12.91	0.23	14175	15826	-1651	-10.4322	-10.02	2017-12-31T00:00:00	2017-09-30T00:00:00	132277.706785185	10448.48	1875036493.68	148107148	2018-04-18T00:00:00
300295	三六五网	16.77	-1.99	33737	30787	2950	9.582	-16.1	2017-12-31T00:00:00	2017-09-30T00:00:00	106689.255120491	5720.6	3599375400	192996000	2018-04-18T00:00:00
600737	中粮糖业	7.82	0	159627	168718	-9091	-5.3883	-15.87	2017-12-31T00:00:00	2017-09-30T00:00:00	102190.828821252	12854.19	16312415432.25	2051876155	2018-04-18T00:00:00
300029	天龙光电	7.25	-1.36	14589	14589	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	104873.534855028	13708.96	1530000000	200000000	2018-04-18T00:00:00
002655	共达电声	10.6	-2.21	40921	42730	-1809	-4.2336	8.47	2017-12-31T00:00:00	2017-09-30T00:00:00	84455.4140905648	8797.44	3456000000	360000000	2018-04-18T00:00:00
300136	信维通信	31.04	-3	26889	29082	-2193	-7.5407	-1.4	2017-12-31T00:00:00	2017-12-15T00:00:00	1853163.60394957	36551.55	49829716146.6	982834638	2018-04-18T00:00:00
601958	金钼股份	6.77	0.45	105569	115573	-10004	-8.656	-15.73	2017-12-31T00:00:00	2017-09-30T00:00:00	220977.273745134	30563.94	23328349812	3226604400	2018-04-18T00:00:00
603056	德邦股份	25.6	-4.69	14	0	14			2017-12-31T00:00:00			61428571.43		860000000	2018-04-18T00:00:00
300444	双杰电气	16.82	-2.83	15485	15361	124	0.8072	-24.44	2017-12-31T00:00:00	2017-09-30T00:00:00	357377.82815628	21022.23	5533995669	325529157	2018-04-18T00:00:00
002321	华英农业	7.3	-0.14	33296	33296	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	198818.678790245	16046.71	6619866729	534291100	2018-04-18T00:00:00
002481	双塔食品	4	2.04	48200	51757	-3557	-6.8725	-22.42	2017-12-31T00:00:00	2017-09-30T00:00:00	134202.423236515	26211.41	6468556800	1263390000	2018-04-18T00:00:00
002691	冀凯股份	32.4	-1.22	6733	7080	-347	-4.9011	-3.79	2017-12-31T00:00:00	2017-11-30T00:00:00	716174.068023169	29704.44	4822000000	200000000	2018-04-18T00:00:00
603416	信捷电气	30.62	-0.75	10378	11057	-679	-6.1409	-13.77	2017-12-31T00:00:00	2017-09-30T00:00:00	424199.19059549	13544.04	4402339200	140560000	2018-04-18T00:00:00
000980	众泰汽车	8.31	-1.89	73315	65033	8282	12.7351	-12.91	2017-12-31T00:00:00	2017-09-30T00:00:00	331862.830406602	27794.21	24330523411.26	2037732279	2018-04-18T00:00:00
002549	凯美特气	6.19	-0.48	24490	25584	-1094	-4.2761	-16.58	2017-12-31T00:00:00	2017-09-30T00:00:00	166557.697019192	25467.54	4078998000	623700000	2018-04-18T00:00:00
002315	焦点科技	18.5	-1.96	23885	20149	3736	18.5419	-21.06	2017-12-31T00:00:00	2017-09-30T00:00:00	212813.481264392	9838.81	5083050000	235000000	2018-04-18T00:00:00
603606	东方电缆	10.25	-0.39	24812	25830	-1018	-3.9412	-2.03	2017-12-31T00:00:00	2017-09-30T00:00:00	173946.949613896	15021.33	4315971713.82	372709129	2018-04-18T00:00:00
300319	麦捷科技	7.97	2.31	18309	18922	-613	-3.2396	-0.75	2017-12-31T00:00:00	2017-12-15T00:00:00	253891.437981321	38468.4	4648498338	704317930	2018-04-18T00:00:00
002543	万和电气	21.06	-1.59	13241	15008	-1767	-11.7737	19.04	2017-12-31T00:00:00	2017-09-30T00:00:00	760305.11290688	33230.12	10067200000	440000000	2018-04-18T00:00:00
300264	佳创视讯	7	4.01	23723	23723	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	139307.844707668	17413.48	3304800000	413100000	2018-04-18T00:00:00
002237	恒邦股份	11.15	2.01	66896	67412	-516	-0.7654	-7.49	2017-12-31T00:00:00	2017-09-30T00:00:00	144529.538387945	13609.18	9668448000	910400000	2018-04-18T00:00:00
600599	熊猫金控	18	-0.17	28517	40798	-12281	-30.102	-10.02	2017-12-31T00:00:00	2017-09-30T00:00:00	122883.192481678	5821.09	3504260000	166000000	2018-04-18T00:00:00
603888	新华网	20.6	-1.67	33320	29652	3668	12.3702	-16.73	2017-12-31T00:00:00	2017-09-30T00:00:00	368398.690396158	15577.11	12275044364	519029360	2018-04-18T00:00:00
300363	博腾股份	13.57	-0.95	19478	19478	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	289352.951571517	21805.05	5636016790.71	424718673	2018-04-18T00:00:00
300447	全信股份	15.66	-0.32	15230	17897	-2667	-14.9019	-20.62	2017-12-31T00:00:00	2017-09-30T00:00:00	386889.059421536	20546.42	5892320374.99	312921953	2018-04-18T00:00:00
002516	旷达科技	4.52	0.44	64222	64222	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	122115.329442247	23393.74	7842490687.44	1502392852	2018-04-18T00:00:00
600578	京能电力	3.48	0.29	79108	82084	-2976	-3.6256	-9.98	2017-12-31T00:00:00	2017-09-30T00:00:00	315554.905836325	85285.11	24962917490.9	6746734457	2018-04-18T00:00:00
000988	华工科技	15.18	-1.49	84600	92861	-8261	-8.8961	-1.78	2017-12-31T00:00:00	2017-09-30T00:00:00	197059.51397234	11885.37	16671234882.06	1005502707	2018-04-18T00:00:00
002726	龙大肉食	0	0	14850	16855	-2005	-11.8956	2.06	2017-12-31T00:00:00	2017-09-30T00:00:00	581452.568350168	50915.29	8634570640	756092000	2018-04-18T00:00:00
002657	中科金财	20.58	-0.39	68208	67939	269	0.3959	-22.28	2017-12-31T00:00:00	2017-09-30T00:00:00	112941.296834975	4949.22	7703499974.52	337576686	2018-04-18T00:00:00
600867	通化东宝	29.87	4.73	33575	32161	1414	4.3966	18.6	2017-12-31T00:00:00	2017-09-30T00:00:00	1166688.79288727	50969.37	39171576221.19	1711296471	2018-04-18T00:00:00
002750	龙津药业	8.66	2.61	24832	29162	-4330	-14.8481	-16.3	2017-12-31T00:00:00	2017-11-15T00:00:00	154026.055090206	16128.38	3824775000	400500000	2018-04-18T00:00:00
603722	阿科力	36.99	-2.5	15806	24007	-8201	-34.1609	144.22	2017-12-31T00:00:00	2017-10-25T00:00:00	216887.131469062	5485.26	3428118000	86700000	2018-04-18T00:00:00
300739	明阳电路	47.93	-5.24	7	0	7			2017-12-31T00:00:00						2018-04-18T00:00:00
600152	维科精华	5.65	1.07	32648	36502	-3854	-10.5583	-29.41	2017-12-31T00:00:00	2017-09-30T00:00:00	104334.341286143	13497.33	3406307574.31	440660747	2018-04-18T00:00:00
300207	欣旺达	11.1	1.37	45658	50130	-4472	-8.9208	-21.23	2017-12-31T00:00:00	2017-09-30T00:00:00	276163.344868369	28295.42	12609066000	1291912500	2018-04-18T00:00:00
603569	长久物流	24.28	-0.9	20096	21835	-1739	-7.9643	-22.64	2017-12-31T00:00:00	2017-09-30T00:00:00	481500.890724522	19904.96	9676241900	400010000	2018-04-18T00:00:00
300051	三五互联	10.5	-4.11	42794	45239	-2445	-5.4046	-17.67	2017-12-31T00:00:00	2017-09-30T00:00:00	82092.328001589	8596.06	3513059084.5	367859590	2018-04-18T00:00:00
300648	星云股份	52.36	-0.42	5302	5455	-153	-2.8048	-10.12	2017-12-31T00:00:00	2017-09-30T00:00:00	864190.116937005	12768.77	4581936000	67700000	2018-04-18T00:00:00
601900	南方传媒	10.75	1.9	40460	42905	-2445	-5.6986	-2.18	2017-12-31T00:00:00	2017-09-30T00:00:00	257736.11537914	22142.28	10428003228.24	895876566	2018-04-18T00:00:00
603683	晶华新材	20.04	-1.47	19124	32784	-13660	-41.6667	54.65	2017-12-31T00:00:00	2017-10-20T00:00:00	137771.177577913	6623.61	2634736000	126670000	2018-04-18T00:00:00
300257	开山股份	17.18	-0.52	13044	11466	1578	13.7624	-26.51	2017-12-31T00:00:00	2017-09-30T00:00:00	920883.164673413	65777.37	12012000000	858000000	2018-04-18T00:00:00
601010	文峰股份	3.78	-1.05	146646	151582	-4936	-3.2563	-4.48	2017-12-31T00:00:00	2017-09-30T00:00:00	51037.1916042715	12601.78	7484400000	1848000000	2018-04-18T00:00:00
603605	珀莱雅	35.91	-2.74	27534	48130	-20596	-42.7924	30.01	2017-12-31T00:00:00	2017-11-15T00:00:00	208614.803515653	7263.75	5744000000	200000000	2018-04-18T00:00:00
000801	四川九洲	6.18	-1.59	51871	56016	-4145	-7.3997	-33.8	2017-12-31T00:00:00	2017-09-30T00:00:00	112788.533383201	19718.28	5850454015.12	1022806646	2018-04-18T00:00:00
002157	正邦科技	3.99	-0.75	73019	86057	-13038	-15.1504	7.71	2017-12-31T00:00:00	2017-09-30T00:00:00	183130.449462332	31959.94	13372002289.29	2333682773	2018-04-18T00:00:00
002129	中环股份	0	0	151243	110151	41092	37.3052	39.44	2017-12-31T00:00:00	2017-09-30T00:00:00	200883.855744332	17483.36	30382276994.34	2644236466	2018-04-18T00:00:00
002687	乔治白	6.38	-1.85	27169	26926	243	0.9025	5.23	2017-12-31T00:00:00	2017-12-15T00:00:00	91948.8416945784	13060.92	2498158080	354852000	2018-04-18T00:00:00
000035	中国天楹	0	0	40269	40267	2	0.005	0	2017-12-31T00:00:00	2017-11-15T00:00:00	225538.850295761	33562.33	9082223962.56	1351521423	2018-04-18T00:00:00
000937	冀中能源	4.73	-0.63	116229	118506	-2277	-1.9214	-14.91	2017-12-31T00:00:00	2017-09-30T00:00:00	176937.2761273	30401.59	20565242667	3533546850	2018-04-18T00:00:00
603031	安德利	25.28	4.46	11126	12588	-1462	-11.6142	-24.6	2017-12-31T00:00:00	2017-09-30T00:00:00	174582.060039547	7190.36	1942400000	80000000	2018-04-18T00:00:00
002246	北化股份	9.96	0.91	54124	54238	-114	-0.2102	0.16	2017-12-31T00:00:00	2017-11-30T00:00:00	117584.719963233	10144.02	6364155383.29	549034794	2018-04-18T00:00:00
300625	三雄极光	24.78	4.82	40114	44932	-4818	-10.7229	-15.16	2017-12-31T00:00:00	2017-09-30T00:00:00	174223.463130079	6980.11	6988800000	280000000	2018-04-18T00:00:00
603679	华体科技	26.58	2.63	6499	8190	-1691	-20.6471	-3.42	2017-12-31T00:00:00	2017-09-30T00:00:00	391290.967841206	15386.98	2543000000	100000000	2018-04-18T00:00:00
300380	安硕信息	22.79	-4.52	20793	20446	347	1.6972	-12.52	2017-12-31T00:00:00	2017-09-30T00:00:00	139469.244457269	6609.92	2899984000	137440000	2018-04-18T00:00:00
300632	光莆股份	20.71	2.07	12723	12085	638	5.2793	0	2017-12-31T00:00:00	2017-12-29T00:00:00	202966.281537373	9101.63	2582340000	115800000	2018-04-18T00:00:00
600155	宝硕股份	9.03	-1.63	46499	52068	-5569	-10.6956	-26.46	2017-12-31T00:00:00	2017-09-30T00:00:00	382710.692897482	37410.62	17795664509.04	1739556648	2018-04-17T00:00:00
600305	恒顺醋业	11.63	3.01	34594	26283	8311	31.6212	7.18	2017-12-31T00:00:00	2017-09-30T00:00:00	205419.466381453	17423.19	7106281020	602738000	2018-04-17T00:00:00
300489	中飞股份	16.58	1.1	10915	10967	-52	-0.4741	-2.59	2017-12-31T00:00:00	2017-12-15T00:00:00	168529.77553825	8314.25	1839502500	90750000	2018-04-17T00:00:00
603106	恒银金融	23.37	-3.95	34000	67660	-33660	-49.7487	-17.94	2017-12-31T00:00:00	2017-09-30T00:00:00	203823.529411765	8235.29	6930000000	280000000	2018-04-17T00:00:00
002267	陕天然气	7.5	-1.06	42900	35675	7225	20.2523	1.93	2017-12-31T00:00:00	2017-09-30T00:00:00	218785.938363636	25922.5	9385916755.8	1112075445	2018-04-17T00:00:00
603885	吉祥航空	15.89	1.47	32982	35692	-2710	-7.5927	5.81	2017-12-31T00:00:00	2017-09-30T00:00:00	833070.646514159	54484.67	27476336063.33	1797013477	2018-04-17T00:00:00
300211	亿通科技	6.35	-2.01	11022	12587	-1565	-12.4335	-22.37	2017-12-31T00:00:00	2017-09-30T00:00:00	194424.41379423	27461.08	2142945888.84	302675973	2018-04-17T00:00:00
600261	阳光照明	3.83	-0.26	54278	54251	27	0.0498	-11.4	2017-12-31T00:00:00	2017-09-30T00:00:00	147676.92570839	26753.07	8015608173.6	1452102930	2018-04-17T00:00:00
300560	中富通	30.48	-2.81	15058	15058	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	241261.601806349	6984.99	3632917200	105180000	2018-04-17T00:00:00
300487	蓝晓科技	32.83	-1.17	14564	16626	-2062	-12.4023	-12.27	2017-12-31T00:00:00	2017-09-30T00:00:00	236524.418085691	13896.85	3444741625	202393750	2018-04-17T00:00:00
002488	金固股份	15.6	2.56	53359	55504	-2145	-3.8646	0.93	2017-12-31T00:00:00	2017-12-15T00:00:00	151102.229371615	12633.97	8062663857.04	674135774	2018-04-17T00:00:00
300432	富临精工	11.7	1.12	25695	26462	-767	-2.8985	-26.8	2017-12-31T00:00:00	2017-09-30T00:00:00	350711.282049037	19847.84	9011526392.25	509990175	2018-04-17T00:00:00
300469	信息发展	41.13	-3.68	11718	13401	-1683	-12.5588	-21.74	2017-12-31T00:00:00	2017-09-30T00:00:00	233728.451954258	5828.64	2738830000	68300000	2018-04-17T00:00:00
002411	必康股份	29.05	4.01	13366	15444	-2078	-13.4551	-0.93	2017-12-31T00:00:00	2017-09-30T00:00:00	3057460.11170358	114640.42	40866011853.03	1532283909	2018-04-17T00:00:00
600031	三一重工	8.53	-2.07	381019	423546	-42527	-10.0407	18.87	2017-12-31T00:00:00	2017-09-30T00:00:00	182507.880983809	20125.53	69538970304.57	7668210660	2018-04-17T00:00:00
300395	菲利华	16.11	3.27	10886	11830	-944	-7.9797	1.31	2017-12-31T00:00:00	2017-09-30T00:00:00	466728.508175638	27486.96	5080806540	299223000	2018-04-17T00:00:00
600366	宁波韵升	14.18	-0.14	55096	55790	-694	-1.244	-16.33	2017-12-31T00:00:00	2017-09-30T00:00:00	177143.533577755	10110.93	9759900126	557071925	2018-04-17T00:00:00
002790	瑞尔特	21.56	0.89	16741	17514	-773	-4.4136	-14.87	2017-12-31T00:00:00	2017-09-30T00:00:00	253843.856400454	9557.37	4249600000	160000000	2018-04-17T00:00:00
603887	城地股份	0	0	12557	12895	-338	-2.6212	-22.14	2017-12-31T00:00:00	2017-09-30T00:00:00	207361.63096281	8202.6	2603840000	103000000	2018-04-17T00:00:00
600337	美克家居	5.16	-0.19	25485	27217	-1732	-6.3637	-6.35	2017-12-31T00:00:00	2017-09-30T00:00:00	428758.470321758	70869.17	10926909616.15	1806100763	2018-04-17T00:00:00
002220	天宝食品	0	0	19912	20294	-382	-1.8823	-11.89	2017-12-31T00:00:00	2017-09-30T00:00:00	197690.994102049	27495.27	3936423074.56	547485824	2018-04-17T00:00:00
002416	爱施德	8.08	-1.58	52660	57093	-4433	-7.7645	-11.5	2017-12-31T00:00:00	2017-09-30T00:00:00	185719.690948158	19611.37	9779998925.33	1032734839	2018-04-17T00:00:00
600359	新农开发	5.8	2.11	46077	47554	-1477	-3.1059	-12.84	2017-12-31T00:00:00	2017-09-30T00:00:00	56220.5015040042	8279.9	2590472047.8	381512820	2018-04-17T00:00:00
300379	东方通	14.66	-3.11	27495	27862	-367	-1.3172	-26.77	2017-12-31T00:00:00	2017-09-30T00:00:00	127357.002695763	10075.71	3501680789.12	277031708	2018-04-17T00:00:00
600048	保利地产	13.03	-0.08	153128	188114	-34986	-18.5983	36.06	2017-12-31T00:00:00	2017-09-30T00:00:00	1095795.2889945	77441.36	167796941013.15	11858441061	2018-04-17T00:00:00
603000	人民网	10.62	0.19	65918	62663	3255	5.1945	-21.75	2017-12-31T00:00:00	2017-09-30T00:00:00	181659.548779999	16773.73	11974634136.48	1105691056	2018-04-17T00:00:00
002406	远东传动	6.52	-0.61	53045	53403	-358	-0.6704	-1.1	2017-12-31T00:00:00	2017-12-15T00:00:00	75723.630879442	10575.93	4016760000	561000000	2018-04-17T00:00:00
300503	昊志机电	14.18	10.01	15742	17806	-2064	-11.5916	-28.96	2017-12-31T00:00:00	2017-09-30T00:00:00	210249.907889722	16111.1	3309754050	253621000	2018-04-17T00:00:00
600704	物产中大	6.31	-1.56	84377	89395	-5018	-5.6133	-13.34	2017-12-31T00:00:00	2017-09-30T00:00:00	348099.293456037	51040.95	29371574083.94	4306682417	2018-04-17T00:00:00
300112	万讯自控	9.9	1.33	17493	17493	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	152760.43776825	15215.18	2672238337.88	266159197	2018-04-17T00:00:00
002331	皖通科技	10.5	-0.57	43576	43838	-262	-0.5977	-22.97	2017-12-31T00:00:00	2017-09-30T00:00:00	82484.7527147971	8039.45	3594355584.3	350327055	2018-04-17T00:00:00
600822	上海物贸	11.27	-0.35	49378	35268	14110	40.0079	11.95	2017-12-31T00:00:00	2017-09-30T00:00:00	105258.628396452	8022.76	5197460552.96	396147908	2018-04-17T00:00:00
600361	华联综超	4.94	-0.6	35647	33034	2613	7.91	-6.68	2017-12-31T00:00:00	2017-09-30T00:00:00	101794.068311499	18677.81	3628653153.1	665807918	2018-04-17T00:00:00
300668	杰恩设计	84.11	0.37	6764	6764	0	0	0	2017-12-31T00:00:00	2017-12-29T00:00:00	453637.610881135	6233	3068404800	42160000	2018-04-17T00:00:00
603043	广州酒家	19.66	1.03	21973	21956	17	0.0774	-0.96	2017-12-31T00:00:00	2017-11-30T00:00:00	360182.280278524	18386.03	7914285244.56	403996184	2018-04-17T00:00:00
000889	茂业通信	14.63	-0.75	21519	25360	-3841	-15.1459	-19.98	2017-12-31T00:00:00	2017-09-30T00:00:00	385481.17130164	28896.64	8295169325.24	621826786	2018-04-17T00:00:00
600089	特变电工	8.02	-0.25	271781	273190	-1409	-0.5158	0.51	2017-12-31T00:00:00	2017-09-30T00:00:00	135593.730205533	13682.52	36851799588.99	3718647789	2018-04-17T00:00:00
300626	华瑞股份	25.05	0.36	6325	8553	-2228	-26.0493	-5.4	2017-12-31T00:00:00	2017-09-30T00:00:00	448379.446640316	15810.28	2836000000	100000000	2018-04-17T00:00:00
002113	天润数娱	0	0	66391	82242	-15851	-19.2736	-13.89	2017-12-31T00:00:00	2017-09-30T00:00:00	166625.546004579	13579.91	11062436624.79	901584077	2018-04-17T00:00:00
300224	正海磁材	7.79	-0.13	52458	60233	-7775	-12.9082	-28.55	2017-12-31T00:00:00	2017-09-30T00:00:00	152192.466566777	15919.71	7983712411.16	835116361	2018-04-17T00:00:00
600996	贵广网络	8.85	-1.01	60152	66313	-6161	-9.2908	-19.84	2017-12-31T00:00:00	2017-09-30T00:00:00	171589.100377377	17332.23	10321427565.9	1042568441	2018-04-17T00:00:00
601127	小康股份	17.75	0.06	48825	51406	-2581	-5.0208	-10.26	2017-12-31T00:00:00	2017-09-30T00:00:00	374480.532514081	18621.61	18284012000	909200000	2018-04-17T00:00:00
600903	贵州燃气	25.78	-3.77	67561	106254	-38693	-36.4156	430.19	2017-12-31T00:00:00	2017-11-07T00:00:00	202883.315556312	12033.41	13706999682.3	812989305	2018-04-17T00:00:00
603339	四方冷链	18.51	-0.96	25116	25985	-869	-3.3442	-12.57	2017-12-31T00:00:00	2017-09-30T00:00:00	198560.322105431	8371.01	4987041050	210246250	2018-04-17T00:00:00
002607	亚夏汽车	0	0	48606	50215	-1609	-3.2042	-6.57	2017-12-31T00:00:00	2017-11-30T00:00:00	67171.4833724232	16877.26	3264937120.8	820335960	2018-04-17T00:00:00
300611	美力科技	13.74	10.01	16303	17731	-1428	-8.0537	-22.66	2017-12-31T00:00:00	2017-11-15T00:00:00	160696.562105134	10976.54	2619836052	178950550	2018-04-17T00:00:00
